id,"Длина стандартной трубы, м ",caption,"Общая длина (с раструбом), м ",Внутренняя поверхность трубы ,Цвет трубы снаружи ,title,"Внутренний диаметр, мм ",Основной вид соединения ,"Кольцевая жесткость, кН/м2 ",Материал ,Структура трубы ,"Наружный диаметр, мм ",Страна изготовитель ,"Номинальное рабочее давление PN, бар ",Тип номинального диаметра DN ,price,url,"Номинальный диаметр DN (Дн, D, d), мм ",Наличие резинового уплотнителя ,currency,Цвет трубы внутри ,Наружная поверхность трубы ,Возможность поставки в бухтах ,SDR ,ТУ ,Усилие протяжки ,Наличие раструба ,Международный стандарт ,Назначение ,"Кольцевая жесткость SN (класс кольцевой жесткости),  кН/м2 ",Основная единица измерения ,Наличие удаляемого защитного покрытия из полипропилена ,"Толщина стенки e, мм ",Другие виды соединения ,ГОСТ ,"Вес погонного метра, кг "
0cf67a09-78d9-455d-a0c8-706ca57bcbf0,13,"Труба 110 мм для электрического кабеля термостойкая, негорючая F1 64 кН/м2 полиэтиленовая из ПЭ 100 по ТУ 2248-003-34311062",NaN,NaN,красная,"Труба 110 мм для эл. кабеля термостойкая, негорючая F1 64 кН/м2",90,сварка нагретым инструментом встык,SN 64,полиэтилен (ПЭ / ПНД),"монолитная, многослойная (соэкструзия)",NaN,Россия,NaN,NaN,1 508,https://nf-truba.ru/catalog/product/truba-110-mm-dlya-el-kabelya-termostojkaya-negoryuchaya-f1-64-kn-m2/,110,NaN,rub,NaN,NaN,нет,11,NaN,F1 64 кН/м2,без раструба,NaN,защита кабеля,NaN,м.п.,без защитного покрытия,10,электромуфтовая сварка,"ГОСТ Р МЭК 61386.24-2014, ГОСТ Р 53313-2009","3,1"
2352a0c4-bd56-457a-bfe9-e4471a868d5b,13,Труба 110 мм для электрического кабеля негорючая 96 кН/м2 полиэтиленовая из ПЭ 100 по ТУ 2248-003-34311062,NaN,NaN,красная,Труба 110 мм для эл. кабеля негорючая 96 кН/м2,"85,6",сварка нагретым инструментом встык,SN 96,полиэтилен (ПЭ / ПНД),"монолитная, многослойная (соэкструзия)",NaN,Россия,NaN,NaN,1 646,https://nf-truba.ru/catalog/product/truba-110-mm-dlya-el-kabelya-negoryuchaya-96-kn-m2/,110,NaN,rub,NaN,NaN,нет,9,NaN,96 кН/м2,без раструба,NaN,защита кабеля,NaN,м.п.,без защитного покрытия,"12,2",электромуфтовая сварка,"ГОСТ Р МЭК 61386.24-2014, ГОСТ Р 53313-2009","3,8"
d032e86b-7a84-4a25-8e8e-a3ac9118bff7,13,"Труба 110 мм для электрического кабеля термостойкая, негорючая 96 кН/м2 полиэтиленовая из ПЭ 100 по ТУ 2248-003-34311062",NaN,NaN,красная,"Труба 110 мм для эл. кабеля термостойкая, негорючая 96 кН/м2","85,6",сварка нагретым инструментом встык,SN 96,полиэтилен (ПЭ / ПНД),"монолитная, многослойная (соэкструзия)",NaN,Россия,NaN,NaN,1 834,https://nf-truba.ru/catalog/product/truba-110-mm-dlya-el-kabelya-termostojkaya-negoryuchaya-96-kn-m2/,110,NaN,rub,NaN,NaN,нет,9,NaN,96 кН/м2,без раструба,NaN,защита кабеля,NaN,м.п.,без защитного покрытия,"12,2",электромуфтовая сварка,"ГОСТ Р МЭК 61386.24-2014, ГОСТ Р 53313-2009","3,8"
0aaf4c4c-34c3-48e2-82a4-4828eb6a10d3,6,"Труба Корсис гофрированная SN8 OD 110 мм изготавливается из полиэтилена ПЭ (PE) и предназначена для подземных сетей ливневой и бытовой канализации. Выпускается в отрезках по 6 м. Трубы «Корсис» поставляются в комплекте с раструбом и резиновым уплотнителем. Полезная (рабочая) длина труб «Корсис» — 6 м, не считая длину раструба. Литой раструб приварен к трубе с помощью экструзионной сварки в заводских условиях. Трубы Корсис производятся с 2006 года на предприятиях группы «Полипластик» в Московской области, Новочебоксарске и ст. Динская (Краснодарский край).","6,3",гладкая,черный,Труба Корсис гофрированная SN8 OD 110 мм,94,раструбный,NaN,NaN,двухслойная,110,Россия,NaN,OD,2 259,https://nf-truba.ru/catalog/product/truba-gofrirovannaya-korsis-sn8-od-110-mm/,110,с резиновым уплотнителем в комплекте,rub,белая,гофрированная,NaN,NaN,ТУ 2248-001-96467180-2008,NaN,с раструбом в комплекте,NaN,канализация,8,NaN,NaN,NaN,NaN,ГОСТ Р 54475-2011,NaN
86f11a07-7387-48e1-9f09-5dd1bfd61a44,6,"Труба гофрированная Magnum SN 8 OD 110 мм производится в Италии концерном SYSTEM GROUP. Концерн включает в себя производственные предприятия ITALIANA CORRUGATI S.p.A. (Италия) и SYSTEM GROUP FRANCE (Франция). Следует отметить тот факт, что известные в России трубы ""Корсис"" в начале 2000-х годов начинали производиться именно на оборудовании, полученном от ITALIANA CORRUGATI. В качестве материала для труб марки Магнум (""Магнум"") и Magnum Black (""Магнум Блэк"") применяется полиэтилен (PE). Раструб производится методом соэкструзии (однослойный раструб) или путем сопряжения с литой муфтой. В базовый комплект уже входит раструб и резиновый уплотнитель. Поставляемые нашим предприятием трубы ""Магнум"" имеют сертификат соответствия ГОСТ Р 54475-2011, успешно применяются на строительных объектах в РФ.","6,3",гладкая,черный,Труба гофрированная Magnum SN8 OD 110 мм,94,раструбный,NaN,NaN,двухслойная,110,Италия,NaN,OD,2 317,https://nf-truba.ru/catalog/product/truba-gofrirovannaya-magnum-sn-8-od-110/,110,с резиновым уплотнителем в комплекте,rub,"белая, синяя, черная",гофрированная,NaN,NaN,ТУ 2248-001-63648699-2012,NaN,с раструбом в комплекте,"EN 13476-3, EN 9969",канализация,8,NaN,NaN,NaN,NaN,ГОСТ Р 54475-2011,NaN
c90e18f3-26da-449e-9ef3-f59f582d2f47,6,"Труба Корсис ПРО гофрированная SN16 OD 110 мм изготавливается из полипропилена ПП (PP) и предназначена для подземных сетей ливневой и бытовой канализации. Выпускается в отрезках по 6 м. Трубы «Корсис» поставляются в комплекте с раструбом и резиновым уплотнителем. Полезная (рабочая) длина труб «Корсис» — 6 м, не считая длину раструба. Литой раструб приварен к трубе с помощью экструзионной сварки в заводских условиях. Трубы Корсис производятся с 2006 года на предприятиях группы «Полипластик» в Московской области, Новочебоксарске и ст. Динская (Краснодарский край).","6,3",гладкая,черный,Труба Корсис ПРО гофрированная SN16 OD 110 мм,94,раструбный,NaN,NaN,двухслойная,110,Россия,NaN,OD,2 697,https://nf-truba.ru/catalog/product/truba-gofrirovannaya-korsis-pro-sn16-od-110-mm/,110,с резиновым уплотнителем в комплекте,rub,синяя,гофрированная,NaN,NaN,ТУ 2248-001-96467180-2008,NaN,с раструбом в комплекте,NaN,канализация,16,NaN,NaN,NaN,NaN,ГОСТ Р 54475-2011,NaN
e2c18c8f-cc42-46ed-9e69-96e244b68b52,NaN,Труба дренажная перфокор SN 8 OD 110 мм подойдет для создания эффективной дренажной системы на участке или площадке под застройку.,NaN,NaN,черный,Труба дренажная перфокор SN 8 OD 110 мм,NaN,NaN,NaN,NaN,с перфорациями,NaN,Россия,NaN,OD,2 898,https://nf-truba.ru/catalog/product/truba-drenazhnaya-perfokor-sn-8-od-110-mm/,110,NaN,rub,NaN,NaN,NaN,NaN,ТУ 22.21.21-004-73011750-2018,NaN,NaN,NaN,для систем дренажа,8,NaN,NaN,NaN,NaN,NaN,NaN
b7d4bf34-b8f7-4919-b04b-20a3766f3cc0,NaN,"Труба дренажная SN4 однослойная без фильтра OD 110 х 50 м это основной элемент системы закрытого или, как его еще называют, подземного дpeнажа, предназначенный для сбора и отведения грунтовых или поверхностных вод в канализационный колодец.",NaN,NaN,черный,Труба дренажная SN4 однослойная без фильтра OD 110 х 50 м,NaN,NaN,NaN,NaN,с перфорациями,NaN,Россия,NaN,OD,3 189,https://nf-truba.ru/catalog/product/truba-drenazhnaya-sn4-odnosloynaya-bez-filtra-od-110-x-50-m/,110,NaN,rub,NaN,NaN,NaN,NaN,ТУ 2248-006-16965449- 2016,NaN,NaN,NaN,"подземный дренаж, отвод грунтовых вод",4,NaN,NaN,NaN,NaN,NaN,NaN
98a9bc00-9e13-4d33-957d-a001ca3d183f,6,"Труба гофрированная Ecopal SN 8 OD 110 мм производится концерном POLIECO GROUP (Италия) на заводах в Италии и Словакии. В качестве материала для труб марки Ecopal (""Экопал"") применяется полиэтилен (PE) и полипропилен-блоксополимер (PP-b). Раструб производится методом соэкструзии (однослойный раструб) или путем сопряжения с литой муфтой. В базовый комплект уже входит раструб и резиновый уплотнитель. Поставляемые нашим предприятием трубы ""Экопал"" имеют сертификат соответствия ГОСТ Р 54475-2011, успешно применяются на строительных объектах в РФ.","6,3",гладкая,черный,Труба гофрированная Ecopal SN8 OD 110 мм,92,раструбный,NaN,NaN,двухслойная,110,Италия / Словакия,NaN,OD,3 448,https://nf-truba.ru/catalog/product/truba-gofrirovannaya-ecopal-sn-8-od-110/,110,с резиновым уплотнителем в комплекте,rub,"белая, желтая, серая, черная",гофрированная,NaN,NaN,NaN,NaN,с раструбом в комплекте,"EN 13476-3, EN 9969",канализация,8,NaN,NaN,NaN,NaN,ГОСТ Р 54475-2011,NaN
3aa1e8ad-4e25-4c40-a96f-395d87e8805e,NaN,"Труба дренажная SN4 однослойная с геофильтром OD 110 х 50 м это основной элемент системы закрытого или, как его еще называют, подземного дpeнажа, предназначенный для сбора и отведения грунтовых или поверхностных вод в канализационный колодец.",NaN,NaN,черный,Труба дренажная SN4 однослойная с геофильтром  OD 110 х 50 м,NaN,NaN,NaN,NaN,с перфорациями,NaN,Россия,NaN,OD,3 603,https://nf-truba.ru/catalog/product/truba-drenazhnaya-sn4-odnosloynaya-s-geofiltrom-od-110-x-50-m/,110,NaN,rub,NaN,NaN,NaN,NaN,ТУ 2248-006-16965449- 2016,NaN,NaN,NaN,"подземный дренаж, отвод грунтовых вод",4,NaN,NaN,NaN,NaN,NaN,NaN
28383a2e-9984-4870-a6ab-dc2db92a2398,NaN,"Труба дренажная SN6 двухслойная без фильтра OD 110 х 50 м это основной элемент системы закрытого или, как его еще называют, подземного дpeнажа, предназначенный для сбора и отведения грунтовых или поверхностных вод в канализационный колодец.",NaN,NaN,черный,Труба дренажная SN6 двухслойная без фильтра OD 110 х 50 м,NaN,NaN,NaN,NaN,с перфорациями,NaN,Россия,NaN,OD,6 153,https://nf-truba.ru/catalog/product/truba-drenazhnaya-sn6-dvuhsloynaya-bez-filtra-od-110-x-50-m/,110,NaN,rub,NaN,NaN,NaN,NaN,ТУ 2248-006-16965449- 2016,NaN,NaN,NaN,"подземный дренаж, отвод грунтовых вод",6,NaN,NaN,NaN,NaN,NaN,NaN
